businessID,neighborhoodName,businessID,address,businessName,photoURL,city,state,url,reviewCount,stars,longitude,latitude
ADe114o7Z4vb1O6HkM6YEA,University City,ADe114o7Z4vb1O6HkM6YEA,"222 S 40th StUniversity CityPhiladelphia, PA 19104",The Greek Lady,http://s3-media1.ak.yelpcdn.com/bphoto/n-YbPODQysBdzxnnNRnEPg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-greek-lady-philadelphia,143,3.5,-75.2027684,39.9533666
ADHAwtNn6xKZoHgh05HsMA,University City,ADHAwtNn6xKZoHgh05HsMA,"Spruce St & 37th StUniversity CityPhiladelphia, PA 19104",Khan's Hot Dog Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/khans-hot-dog-cart-philadelphia,4,2.5,-75.197377,39.95095
adlLsuafIDO_OOAr4tG1bg,University City,adlLsuafIDO_OOAr4tG1bg,"3929 Sansom StUniversity CityPhiladelphia, PA 19104",Fatboy & Slim's,http://s3-media1.ak.yelpcdn.com/bphoto/-TbiqXL7qjuYsyq4TwMG0g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/fatboy-and-slims-philadelphia-2,4,4.5,-75.2010456,39.9547647
AfOovhtD296J_Gi3GJ_hdw,University City,AfOovhtD296J_Gi3GJ_hdw,"4040 Locust StUniversity CityPhiladelphia, PA 19104",Keswick Cycle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/keswick-cycle-philadelphia-2,15,4,-75.204796,39.952878
AgXYZYxZN4L9TomS1JfEVQ,University City,AgXYZYxZN4L9TomS1JfEVQ,"3707 Nobel DrUniversity CitySan Diego, CA 92122",Nobel Court,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/nobel-court-san-diego,11,2,-117.2267368,32.86760317
ajXbQuzwGSlzjGX9nR5QKw,University City,ajXbQuzwGSlzjGX9nR5QKw,"3401 Walnut StUniversity CityPhiladelphia, PA 19104",Gap,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/gap-philadelphia,6,2.5,-75.193026,39.952998
aoeurSB_Ivxj93TlGgU2vQ,University City,aoeurSB_Ivxj93TlGgU2vQ,"130 S 34th StUniversity CityPhiladelphia, PA 19195",Penn Book Center,http://s3-media3.ak.yelpcdn.com/bphoto/zHt7c6qYSJEfeUzX32NI_w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penn-book-center-philadelphia,14,4,-75.1920015,39.9533943
aTUDMqpfoXbvYxL2dEenjg,University City,aTUDMqpfoXbvYxL2dEenjg,"2951 Market StUniversity CityPhiladelphia, PA 19104",Hertz Rent A Car,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/hertz-rent-a-car-philadelphia-11,3,3,-75.1823305,39.9547305
AU5C7IX0mogLK32u2EEOBQ,University City,AU5C7IX0mogLK32u2EEOBQ,"3736 Spruce StUniversity CityPhiladelphia, PA 19104",Gia Pronto,http://s3-media1.ak.yelpcdn.com/bphoto/Z2YtUblYc5X9oYBsfBVCKA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/gia-pronto-philadelphia,45,4,-75.198778,39.9511035
aUc17tL3EQChieTBNKgS0Q,University City,aUc17tL3EQChieTBNKgS0Q,"3950 Mahaila AveUniversity CitySan Diego, CA 92122",Trieste Apartment Villas,http://s3-media1.ak.yelpcdn.com/bphoto/RX29YomHB2RaWQfbghsv4g/ms.jpg,San Diego,CA,http://www.yelp.com/biz/trieste-apartment-villas-san-diego,14,2,-117.221637,32.869603
AZPMbVuT-IXxcMuheTh87A,University City,AZPMbVuT-IXxcMuheTh87A,"34 S 40th StUniversity CityPhiladelphia, PA 19104",Locust Moon Comics and Movies,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/locust-moon-comics-and-movies-philadelphia,7,4,-75.202474,39.956189
A_TTxK4fB7_HjX090u41HQ,University City,A_TTxK4fB7_HjX090u41HQ,"3401 Walnut StUniversity CityPhiladelphia, PA 19104",Naked Chocolate,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/naked-chocolate-philadelphia-2,3,5,-75.193026,39.952998
B-DiQpcSTJ7oMMnwzbAGTQ,University City,B-DiQpcSTJ7oMMnwzbAGTQ,"S 31st & Ludlow StUniversity CityPhiladelphia, PA 19104",Cucina Zapata,http://s3-media4.ak.yelpcdn.com/bphoto/IUjIcNPT6K-UW6qQexqbtg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cucina-zapata-philadelphia,39,4.5,-75.1855117,39.9542959
b5MfWf45AJDgM2mWBf-76A,University City,b5MfWf45AJDgM2mWBf-76A,"8720 Costa Verde BlvdUniversity CitySan Diego, CA 92122",Oasis Day Spa,http://s3-media2.ak.yelpcdn.com/bphoto/sOH0st5kjnYy7JGYSMk4sw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/oasis-day-spa-san-diego-2,3,5,-117.218687,32.870225
b5RZp-VsG0R7_4O3DjviEA,University City,b5RZp-VsG0R7_4O3DjviEA,"4145 Chestnut StUniversity CityPhiladelphia, PA 19104",Head Cook's Pizza & Bakery,http://s3-media2.ak.yelpcdn.com/bphoto/bJYRXE22vdxhmLMOtAHtJw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/head-cooks-pizza-and-bakery-philadelphia,7,3.5,-75.2061045,39.9561272
baeBGUjh035MU3UkHvp8Vg,University City,baeBGUjh035MU3UkHvp8Vg,"8960 University Center LnUniversity CitySan Diego, CA 92122",Cafe Japengo,http://s3-media3.ak.yelpcdn.com/bphoto/C71f-LgZuNirkP3glGzOYw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/cafe-japengo-san-diego,282,3.5,-117.225396,32.8701269
bd5tvJYJt-5Tq8tPSG4ruA,University City,bd5tvJYJt-5Tq8tPSG4ruA,"2955 Market StSte 125University CityPhiladelphia, PA 19104",Faber Bookstore,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/faber-bookstore-philadelphia,3,1.5,-75.185108,39.954622
bdteJqgoj0OaALhj9RFtmw,University City,bdteJqgoj0OaALhj9RFtmw,"3801 Chestnut StUniversity CityPhiladelphia, PA 19104",Koreana,http://s3-media2.ak.yelpcdn.com/bphoto/SVzLVlDxB3IomOYtTVLfkg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/koreana-philadelphia,118,4,-75.198948,39.955642
bgxDswHIdFP0Go0pNfyAAw,University City,bgxDswHIdFP0Go0pNfyAAw,"3931 Walnut StUniversity CityPhiladelphia, PA 19104",Hummus,http://s3-media4.ak.yelpcdn.com/bphoto/sipCyjKlvthyfbwmqAul1g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/hummus-philadelphia,137,3.5,-75.202112,39.95437
bjkA3ustWdg3EsTLRiUNKA,University City,bjkA3ustWdg3EsTLRiUNKA,"3600 Sansom StUniversity CityPhiladelphia, PA 19104",The Inn at Penn,http://s3-media3.ak.yelpcdn.com/bphoto/_6Dwv1MFNNqvMgOfW-EMyA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-inn-at-penn-philadelphia,21,4,-75.1956868,39.9538657
BnffoBFNuGmNAksel7AX8g,University City,BnffoBFNuGmNAksel7AX8g,"119 S 39th StUniversity CityPhiladelphia, PA 19104",Cavanaugh's Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/DBPr9V-C5hnuSLeQguitcQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cavanaughs-restaurant-philadelphia,44,2.5,-75.200022,39.9545372
BRLMLt3k6NqDDPezHIS8hw,University City,BRLMLt3k6NqDDPezHIS8hw,"4005 Chestnut StUniversity CityPhiladelphia, PA 19104",Walter Wood Real Estate,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/walter-wood-real-estate-philadelphia,5,2.5,-75.2022219,39.9554565
bSWL0YxfawjS03_g2kgujA,University City,bSWL0YxfawjS03_g2kgujA,"3942 Spruce StUniversity CityPhiladelphia, PA 19104",Allegro Pizza,http://s3-media4.ak.yelpcdn.com/bphoto/T_THexV_u45eFEgBrlBYUA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/allegro-pizza-philadelphia,84,3.5,-75.2028879,39.9516632
Bu9x6JH0H_b7_R_X53glOw,University City,Bu9x6JH0H_b7_R_X53glOw,"3401 Civic Center BlvdUniversity CityPhiladelphia, PA 19104",Potbelly Sandwich Works,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/potbelly-sandwich-works-philadelphia-3,11,3.5,-75.193303,39.948205
BV-dauwdvDRh-uZWXS8pbA,University City,BV-dauwdvDRh-uZWXS8pbA,"Nvision Laser Eye Centers3655 Nobel Dr, Ste 130University CityLa Jolla, CA 92122","Mihir M Parikh, OD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,http://www.yelp.com/biz/mihir-m-parikh-od-la-jolla,3,4,-117.227913,32.86769
BvOa6j_YiBbtc3h7Fo5ScQ,University City,BvOa6j_YiBbtc3h7Fo5ScQ,"33rd St & Market StUniversity CityPhiladelphia, PA 19104",Ton Ton Japanese Food Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/ton-ton-japanese-food-cart-philadelphia,3,3,-75.189343,39.955414
bytF1ZyMIN0Ybpwu9kakAw,University City,bytF1ZyMIN0Ybpwu9kakAw,"4012 Market StUniversity CityPhiladelphia, PA 19104",Itno-J Spa,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/itno-j-spa-philadelphia,2,3,-75.2025691,39.9570952
bZ1Q106Bmt6tR3Y3yiAADg,University City,bZ1Q106Bmt6tR3Y3yiAADg,"3131 Walnut StUniversity CityPhiladelphia, PA 19104",Ajia Restaurant & Sushi Bar,http://s3-media4.ak.yelpcdn.com/bphoto/81k-oBOlrknU0VxboChkzw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/ajia-restaurant-and-sushi-bar-philadelphia,63,2.5,-75.1873948,39.9523072
c-sH2K3OowoQgYTLAoopRA,University City,c-sH2K3OowoQgYTLAoopRA,"3631 Walnut StUniversity CityPhiladelphia, PA 19104",Cereality,http://s3-media3.ak.yelpcdn.com/bphoto/Hg2oAXXJb0g6cZ4qJbJe6A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cereality-philadelphia,22,3.5,-75.1963913,39.9534565
c8rjE6NcfeyzLB_aU1GdMA,University City,c8rjE6NcfeyzLB_aU1GdMA,"3000 Market StUniversity CityPhiladelphia, PA 19104",Slainte Pub & Grill,http://s3-media3.ak.yelpcdn.com/bphoto/OPPQpRgArK7BHEC5jn61uQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/slainte-pub-and-grill-philadelphia,61,3.5,-75.1834707,39.9548431
CEnTv6oyopMJZHmC7QRgqA,University City,CEnTv6oyopMJZHmC7QRgqA,"3631 Walnut StUniversity CityPhiladelphia, PA 19104",Verizon Wireless,http://s3-media1.ak.yelpcdn.com/bphoto/ca86YK6mqsvwiSN8zrgdXA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/verizon-wireless-philadelphia-18,5,3,-75.1963913,39.9534565
CGrUzcIbTnTmTFx1QLyqbw,University City,CGrUzcIbTnTmTFx1QLyqbw,"3945 Nobel DriveUniversity CitySan Diego, CA 92122",The Venetian Apartments,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/the-venetian-apartments-san-diego,3,4.5,-117.221278,32.8676794
CLw3iXC8_ucYB7NuD0wFQw,University City,CLw3iXC8_ucYB7NuD0wFQw,"3777 La Jolla Village DrUniversity CityLa Jolla, CA 92037",Hyatt Regency La Jolla,http://s3-media2.ak.yelpcdn.com/bphoto/wwfarylmkIXM7pHErjhqiQ/ms.jpg,La Jolla,CA,http://www.yelp.com/biz/hyatt-regency-la-jolla-la-jolla,114,3.5,-117.225644,32.870925
cmIQVNic6bUsJza-YkHM_Q,University City,cmIQVNic6bUsJza-YkHM_Q,"Spruce StUniversity CityPhiladelphia, PA 19104",Casablanca Food Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/casablanca-food-cart-philadelphia,2,2.5,-75.2029214,39.9517275
coxedt2VAsol_4ToYwUJ4w,University City,coxedt2VAsol_4ToYwUJ4w,"3417 Spruce StreetUniversity CityPhiladelphia, PA 19104",Houston Hall,http://s3-media1.ak.yelpcdn.com/bphoto/i6dNc9mkFE43sCorxcOBIA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/houston-hall-philadelphia,7,2.5,-75.1928298,39.9504832
csS_UrBujOvjASbX3gLW7w,University City,csS_UrBujOvjASbX3gLW7w,"3925 Walnut StUniversity CityPhiladelphia, PA 19104",Bobby's Burger Palace,http://s3-media4.ak.yelpcdn.com/bphoto/zzCeXk64gUxn9leB4ulK1w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/bobbys-burger-palace-philadelphia,366,3.5,-75.2019963,39.9541371
CToesleRmkTElhvXhA4nUw,University City,CToesleRmkTElhvXhA4nUw,"3527 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Power Yoga Works,http://s3-media2.ak.yelpcdn.com/bphoto/KHjq3Q7MSQekFt2wpT0ujQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/power-yoga-works-philadelphia,15,4,-75.1932464,39.9584923
cviyLi1nv4ifGsYKJAT7Sw,University City,cviyLi1nv4ifGsYKJAT7Sw,"3636 Nobel DrSte 100University CitySan Diego, CA 92122",Rich & Lindsey Heinrich - Keller Williams,http://s3-media2.ak.yelpcdn.com/bphoto/oihDOOasVtGLAtYhpq8QCw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/rich-and-lindsey-heinrich-keller-williams-san-diego,3,5,-117.227855,32.8689729
CVwyghKKXFyWWQiI3ovaHQ,University City,CVwyghKKXFyWWQiI3ovaHQ,"4019 Locust StUniversity CityPhiladelphia, PA 19104",Herman Realty Group,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/herman-realty-group-philadelphia,3,3.5,-75.2038052,39.9531823
cXzZBLXWwySNh5uHgIrKhQ,University City,cXzZBLXWwySNh5uHgIrKhQ,"3655 Nobel DrUniversity CitySan Diego, CA 92122",NVISION Laser Eye Centers,http://s3-media1.ak.yelpcdn.com/bphoto/rLKw4tnc0FXsCTpxY42T-g/ms.jpg,San Diego,CA,http://www.yelp.com/biz/nvision-laser-eye-centers-san-diego,34,4.5,-117.227913,32.86769
C_EtrXTygRX5RTUOKtO6Dg,University City,C_EtrXTygRX5RTUOKtO6Dg,"4000 Spruce StUniversity CityPhiladelphia, PA 19104",Copabanana,http://s3-media1.ak.yelpcdn.com/bphoto/SYu0AVVNYymkPjVXleSBIg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/copabanana-philadelphia-3,68,3,-75.203277,39.951519
D0gEvEMLeag7CtcaCCStPg,University City,D0gEvEMLeag7CtcaCCStPg,"3900 Woodland AveUniversity CityPhiladelphia, PA 19104",Philadelphia VA Medical Center,http://s3-media3.ak.yelpcdn.com/bphoto/xCfk6xmoubQmylbj53Z1zQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/philadelphia-va-medical-center-philadelphia,2,2,-75.2033854,39.949122
D78Bs3bESvOJzpdnL84tLQ,University City,D78Bs3bESvOJzpdnL84tLQ,"37th & Chestnut/WalnutUniversity CityPhiladelphia, PA 19104",George's Food truck,http://s3-media3.ak.yelpcdn.com/bphoto/bZ7mgbRWSqa1YkJGH0fTrQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/georges-food-truck-philadelphia,2,4,-75.1964415,39.9549097
D9B1tOcsjPdYjyKB95RP1A,University City,D9B1tOcsjPdYjyKB95RP1A,"3611 Walnut StUniversity CityPhiladelphia, PA 19104",Penne Restaurant and Wine Bar,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/penne-restaurant-and-wine-bar-philadelphia-2,4,2.5,-75.19499,39.953306
dAGcEgqUkDo0uiixl19nWg,University City,dAGcEgqUkDo0uiixl19nWg,"3655 Nobel DrSte 620University CitySan Diego, CA 92122",TechLaw LLP,http://s3-media4.ak.yelpcdn.com/bphoto/_Sjeg1Ne5Kp5Y8Uw59MKhw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/techlaw-llp-san-diego,2,5,-117.227913,32.86769
dD8qp4Ro74EI4DqQl8FFCw,University City,dD8qp4Ro74EI4DqQl8FFCw,"2951 Market StUniversity CityPhiladelphia, PA 19104",Au Bon Pain,http://s3-media3.ak.yelpcdn.com/bphoto/_uNs8m5eBgMuacom7CAilg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/au-bon-pain-philadelphia,9,3,-75.182513,39.9557369
dF1064EcYXPcJ1ENvLN83w,University City,dF1064EcYXPcJ1ENvLN83w,"2951 Market StUniversity CityPhiladelphia, PA 19104",Saxbys,http://s3-media3.ak.yelpcdn.com/bphoto/i8Rr7XYai0RHFxCJc3eoSA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/saxbys-philadelphia,9,3,-75.182513,39.9557369
dgKeY0jJd3RZNVZeCgc1HA,University City,dgKeY0jJd3RZNVZeCgc1HA,"3916 Locust WalkUniversity CityPhiladelphia, PA 19104",St Mary's Church Hamilton Village,http://s3-media2.ak.yelpcdn.com/bphoto/PMTduWr0ww6jiBL1bQa36g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/st-marys-church-hamilton-village-philadelphia,2,5,-75.2017121,39.9523762
DhyRD0x7S-jav9DZN5ZusA,University City,DhyRD0x7S-jav9DZN5ZusA,"3131 Walnut StUniversity CityPhiladelphia, PA 19104",Sabir's Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/VhF9dTvy5qmnWPMO6MMYeg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/sabirs-restaurant-philadelphia,5,2,-75.1873948,39.9523072
di5ihAL9VWoctHelY8kLTQ,University City,di5ihAL9VWoctHelY8kLTQ,"38th and SpruceUniversity CityPhiladelphia, PA 19104",Gigi and Big R,http://s3-media2.ak.yelpcdn.com/bphoto/djtaxwjNCdGBzLR8_VFItg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/gigi-and-big-r-philadelphia,21,4,-75.1991465,39.9512588
Dkw1GWzFqt_Es7cB1pw41A,University City,Dkw1GWzFqt_Es7cB1pw41A,"133 S 36th StUniversity CityPhiladelphia, PA 19104",Ann Taylor Loft,http://s3-media1.ak.yelpcdn.com/bphoto/Zj-akYB5O7E_NUSmKVI4sA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/ann-taylor-loft-philadelphia-3,4,3.5,-75.194636,39.9537625
dLJgjRFphvHoQQsC9tEyTQ,University City,dLJgjRFphvHoQQsC9tEyTQ,"240 S 40th St3rd FlUniversity CityPhiladelphia, PA 19104",Rita Chuang,http://s3-media4.ak.yelpcdn.com/bphoto/XYPsc4Jl52l5qP3WFvK5NQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/rita-chuang-philadelphia,2,5,-75.2029089,39.9527438
dMGtqC5xKVXB_y9OfsJmHQ,University City,dMGtqC5xKVXB_y9OfsJmHQ,"3210 Chestnut StUniversity CityPhiladelphia, PA 19104",WKDU Philadelphia 91.7 FM,http://s3-media1.ak.yelpcdn.com/bphoto/F4lyieJyvlYrmzOSbjo_7Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/wkdu-philadelphia-91-7-fm-philadelphia,4,4.5,-75.1874689,39.9537953
dn_BCrlJMZF_3UQd61lOVQ,University City,dn_BCrlJMZF_3UQd61lOVQ,"40th St & Locust StUniversity CityPhiladelphia, PA 19104",Marrakesh Express Food truck,http://s3-media4.ak.yelpcdn.com/bphoto/9BpD6FrgGGa7KaMQ3PQdFQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/marrakesh-express-food-truck-philadelphia,20,4,-75.20296097,39.95301035
DONT5k0tyFreFzJQXQWsRQ,University City,DONT5k0tyFreFzJQXQWsRQ,"40th St and Sansom StUniversity CityPhiladelphia, PA 19104",Cliff's,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/cliffs-philadelphia,7,2,-75.202428,39.9548764
dRdpyxn506UOywojRIKLhg,University City,dRdpyxn506UOywojRIKLhg,"3680 Walnut StUniversity CityPhiladelphia, PA 19104",Annenberg Center For the Performing Arts,http://s3-media3.ak.yelpcdn.com/bphoto/bcNa0CKF2WTVjrxd9Wv-gA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/annenberg-center-for-the-performing-arts-philadelphia,4,4.5,-75.196613,39.9533506
dSKQunGYhaf7eCrskfrVzQ,University City,dSKQunGYhaf7eCrskfrVzQ,"37th and Spruce St.University CityPhiladelphia, PA 19176",Lucky's Mexican Spot Food Truck,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/luckys-mexican-spot-food-truck-philadelphia,7,3,-75.197243,39.951021
Du2BdpVqty9eC-NPDkTUpA,University City,Du2BdpVqty9eC-NPDkTUpA,"3600 Market StUniversity CityPhiladelphia, PA 19104",The Nosh,http://s3-media2.ak.yelpcdn.com/bphoto/pNp6qh8GWYCo0Cgte7rW1g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-nosh-philadelphia,16,2.5,-75.194665,39.955806
dWoJKEoFPbCr5pL2Y0LkJA,University City,dWoJKEoFPbCr5pL2Y0LkJA,"4000 Chestnut StUniversity CityPhiladelphia, PA 19104",Nan Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/7OKMNZefnT2m0ohvFk4rYQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/nan-restaurant-philadelphia,48,4,-75.202661,39.955609
e1crDTeS6sYT1EQ4fc95fQ,University City,e1crDTeS6sYT1EQ4fc95fQ,"220 South 40th StUniversity CityPhiladelphia, PA 19104",The Natural Shoe Store,http://s3-media2.ak.yelpcdn.com/bphoto/ez-m4F5ZJmgiQxpn5OhLfw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-natural-shoe-store-philadelphia,7,3.5,-75.203201,39.9540162
e1L7zxPnI9TeCqFexdstdw,University City,e1L7zxPnI9TeCqFexdstdw,"3701 Chestnut StUniversity CityPhiladelphia, PA 19195",International House,http://s3-media3.ak.yelpcdn.com/bphoto/XOpFKp6UMz4j4MpQ6aY18w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/international-house-philadelphia,10,4,-75.196776,39.955066
E6Qs5dCetaqZqHOnqVZ2Ng,University City,E6Qs5dCetaqZqHOnqVZ2Ng,"220 S 40th StUniversity CityPhiladelphia, PA 19104",The Last Word Bookshop,http://s3-media2.ak.yelpcdn.com/bphoto/mMiRCwCV0eDVMBN7MhHN0w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-last-word-bookshop-philadelphia,33,4,-75.203201,39.9540162
eaV07HGOcyb27XobHVl8LQ,University City,eaV07HGOcyb27XobHVl8LQ,"3945 Chestnut StUniversity CityPhiladelphia, PA 19104",Jean Madeline Aveda Institute,http://s3-media4.ak.yelpcdn.com/bphoto/bB2U3nVgPVaJAkWiQA7F7g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/jean-madeline-aveda-institute-philadelphia-7,88,3.5,-75.2019323,39.9556202
eblnR1cQsR_aeUkNu38VkA,University City,eblnR1cQsR_aeUkNu38VkA,"28 S 40th StUniversity CityPhiladelphia, PA 19104",Lovers & Madmen,http://s3-media3.ak.yelpcdn.com/bphoto/Ck2kKBm2tc5nbDepizAulA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/lovers-and-madmen-philadelphia,85,4,-75.202378,39.956325
EHUNi6ZX3z8KaXFjGtDd7w,University City,EHUNi6ZX3z8KaXFjGtDd7w,"3406 Sansom StUniversity CityPhiladelphia, PA 19104",Avril 50,http://s3-media3.ak.yelpcdn.com/bphoto/VkNhkBQw72-snkR6VDU9mg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/avril-50-philadelphia,32,4.5,-75.1924782,39.9535984
EjuhuChTEGX1eT0t-8OUfg,University City,EjuhuChTEGX1eT0t-8OUfg,"S 38th St & Locust WalkUniversity CityPhiladelphia, PA 19104",James G. Kaskey Memorial Garden,http://s3-media4.ak.yelpcdn.com/bphoto/A0C_--I9tndiTIXd7RLugw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/james-g-kaskey-memorial-garden-philadelphia,5,5,-75.19815445,39.94906252
eljSxP6MN6e0B7UGUuVtpQ,University City,eljSxP6MN6e0B7UGUuVtpQ,"4012 Walnut StUniversity CityPhiladelphia, PA 19104",Rave Motion Pictures U Penn 6,http://s3-media4.ak.yelpcdn.com/bphoto/Fu68MO6X_a1KuKUJ-9NW3g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/rave-motion-pictures-u-penn-6-philadelphia,43,3,-75.2024769,39.9540328
eOGKLFgK1mmtiwJQ3Sm6cg,University City,eOGKLFgK1mmtiwJQ3Sm6cg,"3201 Arch StSte 10University CityPhiladelphia, PA 19104",Academic Properties Inc,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/academic-properties-inc-philadelphia,3,2.5,-75.1879283,39.9575859
EPMHuTHu46B123ivRIZ-Xg,University City,EPMHuTHu46B123ivRIZ-Xg,"34th & Walnut StUniversity CityPhiladelphia, PA 19176",Magic Carpet,http://s3-media2.ak.yelpcdn.com/bphoto/xjvzFWff-E3v8BZ-aehkhA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/magic-carpet-philadelphia,69,4.5,-75.1920992,39.9528123
EQyFENS3MWYRuDt6Ty6QJQ,University City,EQyFENS3MWYRuDt6Ty6QJQ,"33rd and Arch StPowelton VillagePhiladelphia, PA 19104",Street Food Philly,http://s3-media3.ak.yelpcdn.com/bphoto/Va5hNqqSJau4PgN0k_SGKw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/street-food-philly-philadelphia,5,4.5,-75.1890822,39.9576111
